14:23:04	47.60910317	12.96138141	690.615	
14:23:05	47.60907334	12.96134416	690.897	
14:23:06	47.60903299	12.96133172	691.199	
14:23:07	47.60898779	12.96132978	691.558	
14:23:08	47.60893931	12.9613185	691.981	
14:23:09	47.60888814	12.96129601	692.449	
14:23:10	47.60883521	12.96126571	692.975	
14:23:11	47.60879217	12.96123635	693.453	
14:23:12	47.60876364	12.96121574	693.806	
14:23:13	47.6087368	12.96119588	694.166	
14:23:14	47.60869754	12.96117356	694.591	
14:23:15	47.60864553	12.96116442	695.089	
14:23:16	47.60858451	12.96117786	695.626	
14:23:17	47.60852111	12.96120797	696.179	
14:23:18	47.60846116	12.96124195	696.685	
14:23:19	47.60839009	12.96128278	697.247	
14:23:20	47.60830597	12.96133086	697.911	
14:23:21	47.60821279	12.96139232	698.652	
14:23:22	47.60812228	12.96146444	699.338	
14:23:23	47.6080407	12.9615419	699.796	
14:23:24	47.60796499	12.96162005	700.114	
14:23:25	47.60789122	12.96170686	700.355	
14:23:26	47.60781717	12.96180643	700.355	
14:23:27	47.6077417	12.96192434	700.490	
14:23:28	47.60766863	12.96205583	700.385	
14:23:29	47.60760876	12.96220292	699.642	
14:23:30	47.60756051	12.96235696	699.003	
14:23:31	47.60752592	12.96251917	698.474	
14:23:32	47.60750561	12.9626849	697.899	
14:23:33	47.60749793	12.96285304	697.323	
14:23:34	47.60750196	12.96302346	696.604	
14:23:35	47.60751364	12.96319537	695.717	
14:23:36	47.60752605	12.96336819	694.412	
14:23:37	47.60753316	12.9635454	692.995	
14:23:38	47.60752962	12.96372196	692.088	
14:24:00	47.60644492	12.96702694	680.614	
14:24:01	47.60637337	12.96716022	680.737	
14:24:02	47.60630275	12.96729422	680.870	
14:24:03	47.60623352	12.9674292	680.991	
14:24:04	47.60616616	12.96756542	681.082	
14:24:05	47.60610119	12.96770317	681.121	
14:24:06	47.60603913	12.96784274	681.086	
14:24:07	47.60598055	12.96798445	680.956	
14:24:08	47.60592604	12.96812864	680.708	
14:24:09	47.60587623	12.96827567	680.317	
14:24:10	47.60583181	12.96842593	679.758	
14:24:11	47.60579342	12.96858073	679.053	
14:24:12	47.60575554	12.96874318	678.150	
14:24:13	47.60571451	12.96891344	677.055	
14:24:14	47.60567215	12.96909075	675.942	
14:24:15	47.60562976	12.96927111	674.969	
14:24:16	47.60558573	12.96945421	674.056	
14:24:17	47.60554078	12.9696377	673.197	
14:24:18	47.60549522	12.96982272	672.219	
14:24:19	47.6054495	12.97000888	671.307	
14:24:20	47.6054019	12.97019456	670.438	
14:24:21	47.60535066	12.97037964	669.602	
14:24:22	47.60529487	12.97056389	668.843	
14:24:23	47.60523278	12.97074858	668.226	
14:24:24	47.60516497	12.97093475	667.642	
14:24:25	47.60509289	12.97111998	667.138	
14:24:26	47.60502077	12.97130175	666.738	
14:24:27	47.60494932	12.97147841	666.527	
14:24:28	47.60488357	12.97165367	665.964	
14:24:29	47.60481839	12.97181898	665.735	
14:24:30	47.60475503	12.97197773	665.526	
14:24:31	47.60469356	12.97213176	665.428	
14:24:32	47.60463622	12.97228331	665.340	
14:24:33	47.60458689	12.97243509	665.185	
14:24:34	47.6045532	12.97258847	665.043	
14:24:35	47.60453289	12.97274205	664.863	
14:24:36	47.60452381	12.97289443	664.589	
14:24:37	47.60452394	12.9730442	664.169	
14:24:38	47.60453135	12.97318992	663.547	
14:24:39	47.60454417	12.97333012	662.665	
14:24:40	47.60455108	12.97345817	661.578	
14:24:41	47.60455027	12.97356792	660.979	
14:24:42	47.60454369	12.97366499	661.023	
14:24:43	47.60453389	12.97375047	662.122	
14:24:44	47.60452966	12.97383903	664.605	
14:24:45	47.60453683	12.97392522	667.297	
14:24:46	47.60455934	12.97400478	669.790	
14:24:47	47.60459842	12.97407545	684.330	
14:24:48	47.60464973	12.97405952	668.539	
14:24:49	47.60470989	12.97402651	667.092	
14:24:50	47.60477863	12.97398138	667.171	
14:24:51	47.60486446	12.9739318	667.354	
14:24:52	47.6049692	12.97389168	667.511	
14:24:53	47.60507987	12.97387077	667.677	
14:24:54	47.60518897	12.97387225	667.835	
14:24:55	47.60529982	12.97389997	668.030	
14:24:56	47.60541011	12.97394985	668.196	
14:24:57	47.60551883	12.97401137	668.303	
14:24:58	47.60562016	12.97404179	666.486	
14:24:59	47.6057383	12.97409159	664.408	
14:25:00	47.60586178	12.9741155	663.251	
14:25:01	47.60598441	12.97411485	663.499	
14:25:02	47.60610834	12.97410411	663.718	
